Citing ID,Citing Venue Name,Citing Venue SciMap Name,Citing Venue SciMap ID,Citing Publication Year,Cited ID,Cited Venue Name,Cited Venue SciMap Name,Cited Venue SciMap ID,Cited Publication Year
1622222,Phys.Rev.,PHYSICAL REVIEW D,14759,2018,1600578,Phys.Rev.,PHYSICAL REVIEW D,14759,2017
1622222,Phys.Rev.,PHYSICAL REVIEW D,14759,2018,1507663,Phys.Rev.,PHYSICAL REVIEW D,14759,2017
1622222,Phys.Rev.,PHYSICAL REVIEW D,14759,2018,829452,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2009
1622222,Phys.Rev.,PHYSICAL REVIEW D,14759,2018,1469395,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2016
1622222,Phys.Rev.,PHYSICAL REVIEW D,14759,2018,659512,AIP Conf.Proc.,AIP CONFERENCE PROCEEDINGS,907,2004
1622222,Phys.Rev.,PHYSICAL REVIEW D,14759,2018,1365261,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2015
1622222,Phys.Rev.,PHYSICAL REVIEW D,14759,2018,1110917,Phys.Rev.,PHYSICAL REVIEW D,14759,2013
1622222,Phys.Rev.,PHYSICAL REVIEW D,14759,2018,1467402,Phys.Rev.,PHYSICAL REVIEW D,14759,2016
1622222,Phys.Rev.,PHYSICAL REVIEW D,14759,2018,1610252,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017
1622222,Phys.Rev.,PHYSICAL REVIEW D,14759,2018,1594863,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
1622222,Phys.Rev.,PHYSICAL REVIEW D,14759,2018,1420699,Phys.Rev.,PHYSICAL REVIEW D,14759,2016
1622222,Phys.Rev.,PHYSICAL REVIEW D,14759,2018,1597089,Phys.Rev.,PHYSICAL REVIEW D,14759,2017
1622222,Phys.Rev.,PHYSICAL REVIEW D,14759,2018,1352799,Class.Quant.Grav.,CLASSICAL AND QUANTUM GRAVITY,3723,2017
1622222,Phys.Rev.,PHYSICAL REVIEW D,14759,2018,727690,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2006
1622222,Phys.Rev.,PHYSICAL REVIEW D,14759,2018,681049,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2005
1622222,Phys.Rev.,PHYSICAL REVIEW D,14759,2018,754254,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2007
1622222,Phys.Rev.,PHYSICAL REVIEW D,14759,2018,839083,Class.Quant.Grav.,CLASSICAL AND QUANTUM GRAVITY,3723,2009
1622222,Phys.Rev.,PHYSICAL REVIEW D,14759,2018,1697244,Astron.Astrophys.,ASTRONOMY AND ASTROPHYSICS,2093,2016
1622222,Phys.Rev.,PHYSICAL REVIEW D,14759,2018,1697598,Astron.Astrophys.,ASTRONOMY AND ASTROPHYSICS,2093,2016
1622222,Phys.Rev.,PHYSICAL REVIEW D,14759,2018,1451725,J.Machine Learning Res.,NA,NA,2012
1622222,Phys.Rev.,PHYSICAL REVIEW D,14759,2018,866226,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2010
1622222,Phys.Rev.,PHYSICAL REVIEW D,14759,2018,37257,Phys.Rev.,PHYSICAL REVIEW D,14759,1994
1622222,Phys.Rev.,PHYSICAL REVIEW D,14759,2018,1186721,Phys.Rev.,PHYSICAL REVIEW D,14759,2013
1622222,Phys.Rev.,PHYSICAL REVIEW D,14759,2018,1497502,Phys.Rev.,PHYSICAL REVIEW D,14759,2017
1625059,NA,NA,NA,2014,1188659,Phys.Rev.,PHYSICAL REVIEW D,14759,2013
1625059,NA,NA,NA,2014,1088817,Phys.Rev.,PHYSICAL REVIEW D,14759,2012
1625059,NA,NA,NA,2014,1254206,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2014
1625059,NA,NA,NA,2014,1082440,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
1625059,NA,NA,NA,2014,653922,ASP Conf.Ser.,NA,NA,2004
1625059,NA,NA,NA,2014,348147,Science,SCIENCE,17311,1992
1625059,NA,NA,NA,2014,768135,Rept.Prog.Phys.,REPORTS ON PROGRESS IN PHYSICS,16516,2007
1625059,NA,NA,NA,2014,1276178,Acta Phys.Polon.,ACTA PHYSICA POLONICA B,511,2013
1625059,NA,NA,NA,2014,854864,Class.Quant.Grav.,CLASSICAL AND QUANTUM GRAVITY,3723,2010
1625059,NA,NA,NA,2014,848784,Class.Quant.Grav.,CLASSICAL AND QUANTUM GRAVITY,3723,2010
1625059,NA,NA,NA,2014,874886,Class.Quant.Grav.,CLASSICAL AND QUANTUM GRAVITY,3723,2010
1625059,NA,NA,NA,2014,874871,J.Phys.Conf.Ser.,Journal of Physics: Conference Series,11180,2010
1625059,NA,NA,NA,2014,1108134,Class.Quant.Grav.,CLASSICAL AND QUANTUM GRAVITY,3723,2012
1625059,NA,NA,NA,2014,918727,Class.Quant.Grav.,CLASSICAL AND QUANTUM GRAVITY,3723,2011
1625059,NA,NA,NA,2014,921585,Class.Quant.Grav.,CLASSICAL AND QUANTUM GRAVITY,3723,2011
1625265,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2017,1469423,Phys.Rev.,PHYSICAL REVIEW D,14759,2016
1625265,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2017,1421134,Phys.Rev.,PHYSICAL REVIEW D,14759,2016
1625265,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2017,1421136,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2016
1625265,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2017,1496611,Phys.Rev.,PHYSICAL REVIEW D,14759,2017
1625265,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2017,1602334,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017
1625265,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2017,1636155,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
1625265,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2017,1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017
1625265,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2017,1591690,Phys.Rev.,PHYSICAL REVIEW D,14759,2017
1625265,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2017,1343079,Astron.Astrophys.,ASTRONOMY AND ASTROPHYSICS,2093,2016
1625265,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2017,1283576,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2014
1625265,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2017,1421608,Nature,NATURE,13439,2016
1625265,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2017,1398013,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2016
1625265,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2017,931442,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2011
1625265,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2017,1475226,Astron.Astrophys.,ASTRONOMY AND ASTROPHYSICS,2093,2016
1625265,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2017,1502089,Phys.Rev.,PHYSICAL REVIEW D,14759,2017
1625265,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2017,1634598,Phys.Rev.,PHYSICAL REVIEW D,14759,2018
1625265,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2017,918518,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2011
1625265,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2017,1263461,Phys.Rev.,PHYSICAL REVIEW D,14759,2014
1625265,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2017,1598126,NA,NA,NA,2017
1625265,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2017,1090219,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2012
1625265,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2017,1298256,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2015
1625265,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2017,1421129,Mon.Not.Roy.Astron.Soc.,NA,NA,2016
1625265,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2017,875737,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2010
1625265,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2017,342795,Phys.Rev.,PHYSICAL REVIEW D,14759,1992
1625265,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2017,1518363,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2017
1625265,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2017,1518335,Phys.Rev.,PHYSICAL REVIEW D,14759,2017
1625265,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2017,576141,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2001
1625265,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2017,779913,Class.Quant.Grav.,CLASSICAL AND QUANTUM GRAVITY,3723,2008
1625265,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2017,1495803,Phys.Rev.,PHYSICAL REVIEW D,14759,2017
1625265,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2017,1113980,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2012
1625265,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2017,547371,Mon.Not.Roy.Astron.Soc.,NA,NA,2000
1625265,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2017,1351733,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2015
1625265,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2017,1484489,Mon.Not.Roy.Astron.Soc.,NA,NA,2017
1625265,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2017,1415255,Astron.Astrophys.,ASTRONOMY AND ASTROPHYSICS,2093,2016
1625265,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2017,1448223,Phys.Rev.,PHYSICAL REVIEW D,14759,2017
1625265,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2017,1598019,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
1625265,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2017,1420510,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2016
1625265,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2017,858384,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2010
1625265,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2017,1420115,Phys.Rev.,PHYSICAL REVIEW D,14759,2016
1625265,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2017,851123,Class.Quant.Grav.,CLASSICAL AND QUANTUM GRAVITY,3723,2010
1625265,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2017,1468617,Mem.Soc.Ast.It.,NA,NA,2016
1625265,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2017,1606037,Mon.Not.Roy.Astron.Soc.,NA,NA,2017
1625265,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2017,1387292,Class.Quant.Grav.,CLASSICAL AND QUANTUM GRAVITY,3723,2016
1625265,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2017,1318924,Phys.Rev.,PHYSICAL REVIEW D,14759,2015
1625265,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2017,1484655,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1328453,Class.Quant.Grav.,CLASSICAL AND QUANTUM GRAVITY,3723,2014
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1421100,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2016
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1469395,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2016
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1602334,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1469423,Phys.Rev.,PHYSICAL REVIEW D,14759,2016
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1311317,Class.Quant.Grav.,CLASSICAL AND QUANTUM GRAVITY,3723,2014
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1253068,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2014
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1291904,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2014
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1329935,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2015
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1421154,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2016
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1322344,Class.Quant.Grav.,CLASSICAL AND QUANTUM GRAVITY,3723,2015
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,768135,Rept.Prog.Phys.,REPORTS ON PROGRESS IN PHYSICS,16516,2007
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1111836,JINST,JOURNAL OF INSTRUMENTATION,10586,2012
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1395659,Class.Quant.Grav.,CLASSICAL AND QUANTUM GRAVITY,3723,2015
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1421133,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2016
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1694650,Appl.Opt.,NA,NA,2016
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1405481,Phys.Rev.,PHYSICAL REVIEW D,14759,2016
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1591403,Class.Quant.Grav.,CLASSICAL AND QUANTUM GRAVITY,3723,2017
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1441153,Phys.Rev.,PHYSICAL REVIEW D,14759,2016
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1602334,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1226234,Living Rev.Rel.,NA,NA,2018
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1080862,Rev.Sci.Instrum.,REVIEW OF SCIENTIFIC INSTRUMENTS,16701,2011
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1266393,Class.Quant.Grav.,CLASSICAL AND QUANTUM GRAVITY,3723,2014
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1355524,Class.Quant.Grav.,CLASSICAL AND QUANTUM GRAVITY,3723,2015
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1421138,Class.Quant.Grav.,CLASSICAL AND QUANTUM GRAVITY,3723,2016
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1317939,Class.Quant.Grav.,CLASSICAL AND QUANTUM GRAVITY,3723,2015
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1481796,Rev.Sci.Instrum.,REVIEW OF SCIENTIFIC INSTRUMENTS,16701,2016
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1421139,Phys.Rev.,PHYSICAL REVIEW D,14759,2017
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,871182,Class.Quant.Grav.,CLASSICAL AND QUANTUM GRAVITY,3723,2010
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,871182,Class.Quant.Grav.,CLASSICAL AND QUANTUM GRAVITY,3723,2010
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1278582,Class.Quant.Grav.,CLASSICAL AND QUANTUM GRAVITY,3723,2014
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1615808,Phys.Rev.,PHYSICAL REVIEW D,14759,2017
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,918518,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2011
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1448223,Phys.Rev.,PHYSICAL REVIEW D,14759,2017
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1598019,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1625728,Class.Quant.Grav.,CLASSICAL AND QUANTUM GRAVITY,3723,2018
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1387292,Class.Quant.Grav.,CLASSICAL AND QUANTUM GRAVITY,3723,2016
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1298262,Phys.Rev.,PHYSICAL REVIEW D,14759,2014
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,325795,Phys.Rev.,PHYSICAL REVIEW D,14759,1991
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,402088,Phys.Rev.,PHYSICAL REVIEW D,14759,1995
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,475405,Phys.Rev.,PHYSICAL REVIEW D,14759,1998
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1124003,Phys.Rev.,PHYSICAL REVIEW D,14759,2012
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,828522,Phys.Rev.,PHYSICAL REVIEW D,14759,2009
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1193318,Phys.Rev.,PHYSICAL REVIEW D,14759,2014
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,651641,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2004
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1257367,Living Rev.Rel.,NA,NA,2014
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1497502,Phys.Rev.,PHYSICAL REVIEW D,14759,2017
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1405406,Phys.Rev.,PHYSICAL REVIEW D,14759,2016
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,693632,Phys.Rev.,PHYSICAL REVIEW D,14759,2005
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1424769,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2016
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1452652,Astrophys.J.Suppl.,NA,NA,2016
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1422032,Phys.Rev.,PHYSICAL REVIEW D,14759,2016
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,828769,New J.Phys.,NEW JOURNAL OF PHYSICS,13701,2009
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,828769,New J.Phys.,NEW JOURNAL OF PHYSICS,13701,2009
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,874997,Class.Quant.Grav.,CLASSICAL AND QUANTUM GRAVITY,3723,2010
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,812221,Phys.Rev.,PHYSICAL REVIEW D,14759,2009
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1388144,Phys.Rev.,PHYSICAL REVIEW D,14759,2016
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1318924,Phys.Rev.,PHYSICAL REVIEW D,14759,2015
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1434262,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2016
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1458938,Astrophys.J.Suppl.,NA,NA,2016
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1501658,NA,NA,NA,2016
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1421135,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2016
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,686567,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2005
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,697351,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2005
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,698229,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2005
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,479939,Phys.Rev.,PHYSICAL REVIEW D,14759,1998
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,522823,Phys.Rev.,PHYSICAL REVIEW D,14759,2000
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,780843,Phys.Rev.,PHYSICAL REVIEW D,14759,2008
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,812296,Phys.Rev.,PHYSICAL REVIEW D,14759,2009
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,840533,Phys.Rev.,PHYSICAL REVIEW D,14759,2009
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1264007,Phys.Rev.,PHYSICAL REVIEW D,14759,2014
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1408725,Phys.Rev.,PHYSICAL REVIEW D,14759,2016
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1390956,Phys.Rev.,PHYSICAL REVIEW D,14759,2016
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1390957,Phys.Rev.,PHYSICAL REVIEW D,14759,2016
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1247962,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2014
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1452778,Phys.Rev.,PHYSICAL REVIEW D,14759,2016
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1467402,Phys.Rev.,PHYSICAL REVIEW D,14759,2016
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1499839,Class.Quant.Grav.,CLASSICAL AND QUANTUM GRAVITY,3723,2017
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1467204,Phys.Rev.,PHYSICAL REVIEW D,14759,2016
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1476985,Class.Quant.Grav.,CLASSICAL AND QUANTUM GRAVITY,3723,2016
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1322348,Phys.Rev.,PHYSICAL REVIEW D,14759,2015
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,534087,Phys.Rev.,PHYSICAL REVIEW D,14759,2000
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1456119,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2016
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1495406,Phys.Rev.,PHYSICAL REVIEW D,14759,2017
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1495219,Phys.Rev.,PHYSICAL REVIEW D,14759,2017
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1507291,Phys.Rev.,PHYSICAL REVIEW D,14759,2017
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,681564,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2005
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1343079,Astron.Astrophys.,ASTRONOMY AND ASTROPHYSICS,2093,2016
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1610252,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,342795,Phys.Rev.,PHYSICAL REVIEW D,14759,1992
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,37257,Phys.Rev.,PHYSICAL REVIEW D,14759,1994
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,392433,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,1995
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1353642,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2015
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1362167,Phys.Rev.,PHYSICAL REVIEW D,14759,2015
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1402774,Mon.Not.Roy.Astron.Soc.,NA,NA,2016
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1372055,Phys.Rev.,PHYSICAL REVIEW D,14759,2016
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,781254,Phys.Rev.,PHYSICAL REVIEW D,14759,2008
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,831375,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2009
1626093,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1244251,Phys.Rev.,PHYSICAL REVIEW D,14759,2014
