Citing ID,Citing Venue Name,Citing Venue SciMap Name,Citing Venue SciMap ID,Citing Publication Year,Cited ID,Cited Venue Name,Cited Venue SciMap Name,Cited Venue SciMap ID,Cited Publication Year
1121068,JCAP,NA,NA,2012,1103032,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2012
1121068,JCAP,NA,NA,2012,1111157,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2012
1121068,JCAP,NA,NA,2012,800801,Nature,NATURE,13439,2008
1121068,JCAP,NA,NA,2012,924087,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2011
1121068,JCAP,NA,NA,2012,924256,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2011
1121068,JCAP,NA,NA,2012,891219,JCAP,NA,NA,2011
1121068,JCAP,NA,NA,2012,1088703,Phys.Rev.,PHYSICAL REVIEW D,14759,2012
1121068,JCAP,NA,NA,2012,813331,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2009
1121068,JCAP,NA,NA,2012,834994,Phys.Rev.,PHYSICAL REVIEW D,14759,2009
1121068,JCAP,NA,NA,2012,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
1121068,JCAP,NA,NA,2012,820481,NA,NA,NA,2009
1121068,JCAP,NA,NA,2012,924238,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2011
1121068,JCAP,NA,NA,2012,796265,Mon.Not.Roy.Astron.Soc.,NA,NA,2008
1121068,JCAP,NA,NA,2012,642331,Phys.Rev.,PHYSICAL REVIEW D,14759,2004
1121068,JCAP,NA,NA,2012,812847,Phys.Rev.,PHYSICAL REVIEW D,14759,2009
1121068,JCAP,NA,NA,2012,812849,Phys.Rev.,PHYSICAL REVIEW D,14759,2009
1121068,JCAP,NA,NA,2012,1083790,Phys.Rev.,PHYSICAL REVIEW D,14759,2012
1121068,JCAP,NA,NA,2012,945595,NA,NA,NA,2011
1121068,JCAP,NA,NA,2012,1111979,Phys.Rev.,PHYSICAL REVIEW D,14759,2012
1121068,JCAP,NA,NA,2012,653769,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2004
1121068,JCAP,NA,NA,2012,649441,NA,NA,NA,2004
1121068,JCAP,NA,NA,2012,688148,Phys.Rev.,PHYSICAL REVIEW D,14759,2005
1121068,JCAP,NA,NA,2012,709815,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2006
1121068,JCAP,NA,NA,2012,797369,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2008
1121068,JCAP,NA,NA,2012,825792,Eur.Phys.J.,EUROPEAN PHYSICAL JOURNAL C,6020,2010
1121068,JCAP,NA,NA,2012,818110,Phys.Rev.,PHYSICAL REVIEW D,14759,2009
1121068,JCAP,NA,NA,2012,822279,Phys.Rev.,PHYSICAL REVIEW D,14759,2009
1121068,JCAP,NA,NA,2012,940141,Eur.Phys.J.,EUROPEAN PHYSICAL JOURNAL C,6020,2012
1121068,JCAP,NA,NA,2012,1081561,Eur.Phys.J.,EUROPEAN PHYSICAL JOURNAL C,6020,2012
1121068,JCAP,NA,NA,2012,1082098,JCAP,NA,NA,2011
1121068,JCAP,NA,NA,2012,917314,Eur.Phys.J.,EUROPEAN PHYSICAL JOURNAL C,6020,2012
1121068,JCAP,NA,NA,2012,856062,Phys.Rev.,PHYSICAL REVIEW D,14759,2010
1121068,JCAP,NA,NA,2012,878250,JCAP,NA,NA,2010
1121068,JCAP,NA,NA,2012,913553,Eur.Phys.J.,EUROPEAN PHYSICAL JOURNAL C,6020,2011
1121068,JCAP,NA,NA,2012,917601,JCAP,NA,NA,2011
1121068,JCAP,NA,NA,2012,831563,JCAP,NA,NA,2009
1121068,JCAP,NA,NA,2012,878250,JCAP,NA,NA,2010
1121068,JCAP,NA,NA,2012,881947,JCAP,NA,NA,2010
1121068,JCAP,NA,NA,2012,1111590,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2012
1121068,JCAP,NA,NA,2012,834735,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2009
1121068,JCAP,NA,NA,2012,884664,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2011
1121068,JCAP,NA,NA,2012,878258,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2010
1121068,JCAP,NA,NA,2012,878263,JCAP,NA,NA,2010
1121068,JCAP,NA,NA,2012,1084959,Phys.Rev.,PHYSICAL REVIEW D,14759,2012
1121068,JCAP,NA,NA,2012,822021,JCAP,NA,NA,2009
1121068,JCAP,NA,NA,2012,921482,JCAP,NA,NA,2011
1121068,JCAP,NA,NA,2012,1088252,Phys.Rev.,PHYSICAL REVIEW D,14759,2012
1121068,JCAP,NA,NA,2012,531461,Phys.Rev.,PHYSICAL REVIEW D,14759,2000
1121068,JCAP,NA,NA,2012,556788,Phys.Rev.,PHYSICAL REVIEW D,14759,2001
1121068,JCAP,NA,NA,2012,650810,JCAP,NA,NA,2004
1121068,JCAP,NA,NA,2012,840273,Phys.Rev.,PHYSICAL REVIEW D,14759,2009
1121068,JCAP,NA,NA,2012,889186,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
1121068,JCAP,NA,NA,2012,471508,Phys.Rev.,PHYSICAL REVIEW D,14759,1998
1121068,JCAP,NA,NA,2012,815659,JCAP,NA,NA,2009
1121068,JCAP,NA,NA,2012,898877,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
1121068,JCAP,NA,NA,2012,919046,JCAP,NA,NA,2011
1121068,JCAP,NA,NA,2012,1086837,Phys.Rev.,PHYSICAL REVIEW D,14759,2012
1121068,JCAP,NA,NA,2012,791435,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2008
1121068,JCAP,NA,NA,2012,761821,JCAP,NA,NA,2007
1121068,JCAP,NA,NA,2012,651914,JCAP,NA,NA,2004
1121068,JCAP,NA,NA,2012,646414,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2004
1121068,JCAP,NA,NA,2012,454197,Phys.Rev.,PHYSICAL REVIEW D,14759,1997
1121068,JCAP,NA,NA,2012,582577,Phys.Rev.,PHYSICAL REVIEW D,14759,2002
1121068,JCAP,NA,NA,2012,494953,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,1999
1121068,JCAP,NA,NA,2012,534129,NA,NA,NA,2000
1121068,JCAP,NA,NA,2012,599622,J.Phys.,NA,NA,2002
1121068,JCAP,NA,NA,2012,891476,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2011
1121068,JCAP,NA,NA,2012,889650,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
1121068,JCAP,NA,NA,2012,749517,Mon.Not.Roy.Astron.Soc.,NA,NA,2007
1121068,JCAP,NA,NA,2012,797103,Mon.Not.Roy.Astron.Soc.,NA,NA,2008
1121068,JCAP,NA,NA,2012,1117819,Eur.Phys.J.Plus,NA,NA,2012
1121068,JCAP,NA,NA,2012,778027,Phys.Rev.,PHYSICAL REVIEW D,14759,2008
1121068,JCAP,NA,NA,2012,400477,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,1995
1121068,JCAP,NA,NA,2012,655413,Comput.Phys.Commun.,COMPUTER PHYSICS COMMUNICATIONS,4211,2004
1121068,JCAP,NA,NA,2012,780697,Astrophys.J.Suppl.,NA,NA,2008
1122617,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012,817312,Prog.Part.Nucl.Phys.,PROGRESS IN PARTICLE AND NUCLEAR PHYSICS,16011,2009
1122617,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012,644507,Rept.Prog.Phys.,REPORTS ON PROGRESS IN PHYSICS,16516,2004
1122617,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012,767644,NA,NA,NA,2007
1122617,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012,644492,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2004
1122617,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012,799149,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2008
1122617,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012,525280,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2000
1122617,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012,800773,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2008
1122617,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012,715057,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2006
1122617,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012,469835,NA,NA,NA,1998
1122617,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012,760682,AIP Conf.Proc.,AIP CONFERENCE PROCEEDINGS,907,2007
1122617,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012,593382,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2003
1122617,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012,715388,IEEE Trans.Nucl.Sci.,NA,NA,2006
1122617,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012,653937,NA,NA,NA,2004
1122617,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012,743830,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2007
1122617,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012,1372165,J.Geophys.Res.,NA,NA,2006
1122617,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012,1089093,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012
1122617,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012,664098,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2004
1122617,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012,841078,NA,NA,NA,2009
1122617,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012,600148,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2002
1122617,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012,524596,NA,NA,NA,2000
1122617,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012,845761,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2010
1122617,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012,1083538,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012
1123062,Phys.Rev.,PHYSICAL REVIEW D,14759,2013,868502,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2009
1123062,Phys.Rev.,PHYSICAL REVIEW D,14759,2013,1111580,Nature,NATURE,13439,2012
1123062,Phys.Rev.,PHYSICAL REVIEW D,14759,2013,472804,Phys.Rev.,PHYSICAL REVIEW D,14759,1998
1123062,Phys.Rev.,PHYSICAL REVIEW D,14759,2013,552094,Phys.Rev.,PHYSICAL REVIEW D,14759,2001
1123062,Phys.Rev.,PHYSICAL REVIEW D,14759,2013,868087,JCAP,NA,NA,2010
1123062,Phys.Rev.,PHYSICAL REVIEW D,14759,2013,422835,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,1996
1123062,Phys.Rev.,PHYSICAL REVIEW D,14759,2013,944571,Acta Phys.Polon.,ACTA PHYSICA POLONICA B,511,2011
1123062,Phys.Rev.,PHYSICAL REVIEW D,14759,2013,891200,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
1123062,Phys.Rev.,PHYSICAL REVIEW D,14759,2013,924174,JCAP,NA,NA,2011
1123062,Phys.Rev.,PHYSICAL REVIEW D,14759,2013,900822,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
1123062,Phys.Rev.,PHYSICAL REVIEW D,14759,2013,1185185,NA,NA,NA,2012
1123062,Phys.Rev.,PHYSICAL REVIEW D,14759,2013,1209836,Phys.Rev.,PHYSICAL REVIEW D,14759,2014
1123062,Phys.Rev.,PHYSICAL REVIEW D,14759,2013,1123320,NA,NA,NA,2012
1123062,Phys.Rev.,PHYSICAL REVIEW D,14759,2013,868502,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2009
1123062,Phys.Rev.,PHYSICAL REVIEW D,14759,2013,860795,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2010
1123062,Phys.Rev.,PHYSICAL REVIEW D,14759,2013,848868,Phys.Rev.,PHYSICAL REVIEW D,14759,2010
1123062,Phys.Rev.,PHYSICAL REVIEW D,14759,2013,817545,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2009
1123062,Phys.Rev.,PHYSICAL REVIEW D,14759,2013,632169,Phys.Lett.,PHYSICS LETTERS B,14781,2003
1123062,Phys.Rev.,PHYSICAL REVIEW D,14759,2013,582711,Phys.Lett.,PHYSICS LETTERS B,14781,2002
1123062,Phys.Rev.,PHYSICAL REVIEW D,14759,2013,375639,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,1994
1123062,Phys.Rev.,PHYSICAL REVIEW D,14759,2013,855598,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2010
1123062,Phys.Rev.,PHYSICAL REVIEW D,14759,2013,655386,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2004
1123062,Phys.Rev.,PHYSICAL REVIEW D,14759,2013,659108,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2004
1123894,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2012,715057,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2006
1123894,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2012,947009,NA,NA,NA,2011
1123894,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2012,922674,NA,NA,NA,2011
1123894,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2012,320380,J.Phys.,NA,NA,1991
1123894,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2012,658347,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2004
1123894,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2012,817312,Prog.Part.Nucl.Phys.,PROGRESS IN PARTICLE AND NUCLEAR PHYSICS,16011,2009
1123894,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2012,817312,Prog.Part.Nucl.Phys.,PROGRESS IN PARTICLE AND NUCLEAR PHYSICS,16011,2009
1123894,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2012,875948,J.Phys.,NA,NA,2010
1123894,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2012,1083538,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012
1123894,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2012,800773,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2008
1123894,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2012,845761,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2010
1123894,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2012,945597,NA,NA,NA,2011
1123894,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2012,766535,NA,NA,NA,2007
1123894,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2012,555606,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2001
1123894,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2012,766535,NA,NA,NA,2007
1123894,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2012,710756,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2006
1123894,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2012,841872,NA,NA,NA,2010
1123894,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2012,1089093,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012
1123894,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2012,1122617,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012
1123894,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2012,593382,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2003
1123894,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2012,715388,IEEE Trans.Nucl.Sci.,NA,NA,2006
1123894,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2012,373072,Phys.Rev.,PHYSICAL REVIEW D,14759,1994
1123894,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2012,667881,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2004
1123894,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2012,667840,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2004
1123894,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2012,701721,NA,NA,NA,2005
1123894,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2012,760682,AIP Conf.Proc.,AIP CONFERENCE PROCEEDINGS,907,2007
1123894,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2012,945597,NA,NA,NA,2011
1123894,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2012,644492,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2004
1123894,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2012,1079220,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2011
1123894,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2012,1079220,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2011
1123894,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2012,945597,NA,NA,NA,2011
1123894,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2012,855469,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2010
1123894,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2012,855469,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2010
1123894,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2012,926572,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2011
1123894,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2012,926572,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2011
1123894,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2012,1250918,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2013
1123894,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2012,945597,NA,NA,NA,2011
1123894,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2012,945597,NA,NA,NA,2011
1123894,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2012,443870,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,1997
1123894,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2012,868041,Phys.Rev.,PHYSICAL REVIEW D,14759,2010
1123894,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2012,868041,Phys.Rev.,PHYSICAL REVIEW D,14759,2010
1123894,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2012,945596,NA,NA,NA,2011
1123894,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2012,766535,NA,NA,NA,2007
1123894,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2012,945593,NA,NA,NA,2011
1127552,Phys.Rev.,PHYSICAL REVIEW D,14759,2013,817312,Prog.Part.Nucl.Phys.,PROGRESS IN PARTICLE AND NUCLEAR PHYSICS,16011,2009
1127552,Phys.Rev.,PHYSICAL REVIEW D,14759,2013,945597,NA,NA,NA,2011
1127552,Phys.Rev.,PHYSICAL REVIEW D,14759,2013,682913,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2005
