,Citing ID,Citing Venue Name,Citing Venue SciMap Name,Citing Venue SciMap ID,Citing Publication Year,Cited ID,Cited Venue Name,Cited Venue SciMap Name,Cited Venue SciMap ID,Cited Publication Year
7356,1255621,NA,NA,NA,2013,1079525,Astron.Astrophys.,ASTRONOMY AND ASTROPHYSICS,2093,2011
7357,1304914,Phys.Rev.,PHYSICAL REVIEW D,14759,2014,1079525,Astron.Astrophys.,ASTRONOMY AND ASTROPHYSICS,2093,2011
7358,1305868,JCAP,NA,NA,2015,1079525,Astron.Astrophys.,ASTRONOMY AND ASTROPHYSICS,2093,2011
7359,1328443,J.Phys.Conf.Ser.,Journal of Physics: Conference Series,11180,2015,1079525,Astron.Astrophys.,ASTRONOMY AND ASTROPHYSICS,2093,2011
7360,1346305,NA,NA,NA,2013,1079525,Astron.Astrophys.,ASTRONOMY AND ASTROPHYSICS,2093,2011
7361,1375468,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2015,1079525,Astron.Astrophys.,ASTRONOMY AND ASTROPHYSICS,2093,2011
7362,1386663,JCAP,NA,NA,2016,1079525,Astron.Astrophys.,ASTRONOMY AND ASTROPHYSICS,2093,2011
7363,1408454,Phys.Rev.,PHYSICAL REVIEW D,14759,2016,1079525,Astron.Astrophys.,ASTRONOMY AND ASTROPHYSICS,2093,2011
7364,1411416,Phys.Rev.,PHYSICAL REVIEW D,14759,2016,1079525,Astron.Astrophys.,ASTRONOMY AND ASTROPHYSICS,2093,2011
7365,1412984,NA,NA,NA,2013,1079525,Astron.Astrophys.,ASTRONOMY AND ASTROPHYSICS,2093,2011
7366,1441150,Mon.Not.Roy.Astron.Soc.,NA,NA,2017,1079525,Astron.Astrophys.,ASTRONOMY AND ASTROPHYSICS,2093,2011
7367,1473024,NA,NA,NA,2017,1079525,Astron.Astrophys.,ASTRONOMY AND ASTROPHYSICS,2093,2011
7368,1483248,PoS,NA,NA,2016,1079525,Astron.Astrophys.,ASTRONOMY AND ASTROPHYSICS,2093,2011
7369,1483364,PoS,NA,NA,2015,1079525,Astron.Astrophys.,ASTRONOMY AND ASTROPHYSICS,2093,2011
7370,1490003,JINST,JOURNAL OF INSTRUMENTATION,10586,2016,1079525,Astron.Astrophys.,ASTRONOMY AND ASTROPHYSICS,2093,2011
7371,1491142,Mon.Not.Roy.Astron.Soc.,NA,NA,2017,1079525,Astron.Astrophys.,ASTRONOMY AND ASTROPHYSICS,2093,2011
7372,1504036,JINST,JOURNAL OF INSTRUMENTATION,10586,2017,1079525,Astron.Astrophys.,ASTRONOMY AND ASTROPHYSICS,2093,2011
7373,1504901,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2017,1079525,Astron.Astrophys.,ASTRONOMY AND ASTROPHYSICS,2093,2011
7374,1509013,Adv.Space Res.,NA,NA,2018,1079525,Astron.Astrophys.,ASTRONOMY AND ASTROPHYSICS,2093,2011
7375,1514517,Astron.Astrophys.,ASTRONOMY AND ASTROPHYSICS,2093,2017,1079525,Astron.Astrophys.,ASTRONOMY AND ASTROPHYSICS,2093,2011
7376,1590843,Mon.Not.Roy.Astron.Soc.,NA,NA,2017,1079525,Astron.Astrophys.,ASTRONOMY AND ASTROPHYSICS,2093,2011
7377,1597376,IAU Symp.,IAU SYMPOSIA,7531,2017,1079525,Astron.Astrophys.,ASTRONOMY AND ASTROPHYSICS,2093,2011
7378,1625575,J.Phys.Conf.Ser.,Journal of Physics: Conference Series,11180,2017,1079525,Astron.Astrophys.,ASTRONOMY AND ASTROPHYSICS,2093,2011
7379,1628383,NA,NA,NA,2017,1079525,Astron.Astrophys.,ASTRONOMY AND ASTROPHYSICS,2093,2011
7380,1655010,NA,NA,NA,2017,1079525,Astron.Astrophys.,ASTRONOMY AND ASTROPHYSICS,2093,2011
7381,1663298,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2018,1079525,Astron.Astrophys.,ASTRONOMY AND ASTROPHYSICS,2093,2011
7382,1684535,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2019,1079525,Astron.Astrophys.,ASTRONOMY AND ASTROPHYSICS,2093,2011
7383,1686944,PoS,NA,NA,2017,1079525,Astron.Astrophys.,ASTRONOMY AND ASTROPHYSICS,2093,2011
7384,1704809,Mon.Not.Roy.Astron.Soc.,NA,NA,2019,1079525,Astron.Astrophys.,ASTRONOMY AND ASTROPHYSICS,2093,2011
7385,1717919,Astron.Astrophys.,ASTRONOMY AND ASTROPHYSICS,2093,2019,1079525,Astron.Astrophys.,ASTRONOMY AND ASTROPHYSICS,2093,2011
7386,1726550,NA,NA,NA,2019,1079525,Astron.Astrophys.,ASTRONOMY AND ASTROPHYSICS,2093,2011
7387,1744304,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2019,1079525,Astron.Astrophys.,ASTRONOMY AND ASTROPHYSICS,2093,2011
7388,1774273,Exper.Astron.,NA,NA,2019,1079525,Astron.Astrophys.,ASTRONOMY AND ASTROPHYSICS,2093,2011
7389,1796019,NA,NA,NA,2017,1079525,Astron.Astrophys.,ASTRONOMY AND ASTROPHYSICS,2093,2011
7390,1801199,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2020,1079525,Astron.Astrophys.,ASTRONOMY AND ASTROPHYSICS,2093,2011
7391,1824219,NA,NA,NA,2015,1079525,Astron.Astrophys.,ASTRONOMY AND ASTROPHYSICS,2093,2011
7392,1835460,NA,NA,NA,2020,1079525,Astron.Astrophys.,ASTRONOMY AND ASTROPHYSICS,2093,2011
7393,1082947,Phys.Rev.,PHYSICAL REVIEW D,14759,2011,1080011,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2011
7394,1086018,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2012,1080011,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2011
7395,1086837,Phys.Rev.,PHYSICAL REVIEW D,14759,2012,1080011,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2011
7396,1086862,NA,NA,NA,2012,1080011,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2011
7397,1087152,Mod.Phys.Lett.,NA,NA,2011,1080011,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2011
7398,1087228,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012,1080011,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2011
7399,1087241,Phys.Rev.,PHYSICAL REVIEW D,14759,2012,1080011,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2011
7400,1118282,JCAP,NA,NA,2012,1080011,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2011
7401,1188254,Phys.Rev.,PHYSICAL REVIEW D,14759,2013,1080011,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2011
7402,1190799,NA,NA,NA,2012,1080011,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2011
7403,1215083,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2013,1080011,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2011
7404,1238644,AIP Conf.Proc.,AIP CONFERENCE PROCEEDINGS,907,2013,1080011,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2011
7405,1246379,Phys.Rev.,PHYSICAL REVIEW D,14759,2013,1080011,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2011
7406,1253849,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2014,1080011,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2011
7407,1269487,JCAP,NA,NA,2014,1080011,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2011
7408,1277367,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2015,1080011,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2011
7409,1297976,Phys.Rev.,PHYSICAL REVIEW D,14759,2014,1080011,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2011
7410,1304732,AIP Conf.Proc.,AIP CONFERENCE PROCEEDINGS,907,2015,1080011,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2011
7411,1478922,NA,NA,NA,2012,1080011,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2011
7412,1607658,EPJ Web Conf.,NA,NA,2017,1080011,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2011
7413,1082098,JCAP,NA,NA,2011,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7414,1085295,NA,NA,NA,2012,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7415,1086837,Phys.Rev.,PHYSICAL REVIEW D,14759,2012,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7416,1087911,Phys.Lett.,PHYSICS LETTERS B,14781,2012,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7417,1088249,Pramana,PRAMANA,15125,2012,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7418,1088252,Phys.Rev.,PHYSICAL REVIEW D,14759,2012,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7419,1089165,JCAP,NA,NA,2012,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7420,1089676,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2012,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7421,1090168,JCAP,NA,NA,2012,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7422,1092938,Phys.Rev.,PHYSICAL REVIEW D,14759,2012,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7423,1094875,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2012,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7424,1094888,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2012,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7425,1103032,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2012,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7426,1112149,NA,NA,NA,2012,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7427,1113572,Comptes Rendus Physique,COMPTES RENDUS PHYSIQUE,4160,2015,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7428,1114138,JCAP,NA,NA,2012,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7429,1116392,NA,NA,NA,2012,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7430,1117490,Phys.Rev.,PHYSICAL REVIEW D,14759,2012,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7431,1118282,JCAP,NA,NA,2012,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7432,1119567,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2012,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7433,1121068,JCAP,NA,NA,2012,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7434,1121571,Phys.Rev.,PHYSICAL REVIEW D,14759,2012,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7435,1122526,Phys.Rev.,PHYSICAL REVIEW D,14759,2012,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7436,1125883,Phys.Rev.,PHYSICAL REVIEW D,14759,2013,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7437,1125902,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2012,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7438,1185280,Phys.Rev.,PHYSICAL REVIEW D,14759,2013,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7439,1185713,Rev.Mod.Phys.,REVIEWS OF MODERN PHYSICS,16732,2013,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7440,1188385,PoS,NA,NA,2011,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7441,1188976,JCAP,NA,NA,2012,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7442,1190336,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2012,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7443,1190449,NA,NA,NA,2012,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7444,1190495,NA,NA,NA,2012,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7445,1202207,PoS,NA,NA,2012,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7446,1202293,Phys.Rev.,PHYSICAL REVIEW D,14759,2013,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7447,1202505,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2012,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7448,1203598,JCAP,NA,NA,2012,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7449,1204942,Phys.Rept.,PHYSICS REPORTS-REVIEW SECTION OF PHYSICS LETTERS,14792,2013,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7450,1204942,Phys.Rept.,PHYSICS REPORTS-REVIEW SECTION OF PHYSICS LETTERS,14792,2013,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7451,1205840,PoS,NA,NA,2013,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7452,1207078,Phys.Rev.,PHYSICAL REVIEW D,14759,2013,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7453,1207554,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2013,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7454,1207713,NA,NA,NA,2012,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7455,1209245,NA,NA,NA,2013,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7456,1221369,AIP Conf.Proc.,AIP CONFERENCE PROCEEDINGS,907,2013,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7457,1223971,Phys.Lett.,PHYSICS LETTERS B,14781,2013,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7458,1227202,Phys.Rev.,PHYSICAL REVIEW D,14759,2013,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7459,1228758,Acta Phys.Polon.,ACTA PHYSICA POLONICA B,511,2012,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7460,1228925,Phys.Rev.,PHYSICAL REVIEW D,14759,2013,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7461,1230233,NA,NA,NA,2013,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7462,1231634,Comput.Phys.Commun.,COMPUTER PHYSICS COMMUNICATIONS,4211,2014,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7463,1232086,Nucl.Phys.,NUCLEAR PHYSICS A,13919,2014,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7464,1237713,EPJ Web Conf.,NA,NA,2013,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7465,1238646,AIP Conf.Proc.,AIP CONFERENCE PROCEEDINGS,907,2013,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7466,1238652,AIP Conf.Proc.,AIP CONFERENCE PROCEEDINGS,907,2013,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7467,1238821,NA,NA,NA,2013,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7468,1238918,NA,NA,NA,2013,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7469,1241416,NA,NA,NA,2013,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7470,1241700,JCAP,NA,NA,2013,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7471,1241973,Frascati Phys.Ser.,NA,NA,2013,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7472,1242413,Phys.Rev.,PHYSICAL REVIEW D,14759,2013,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7473,1245141,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2013,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7474,1250903,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2013,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7475,1251071,Phys.Rev.,PHYSICAL REVIEW D,14759,2014,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7476,1256597,Int.J.Mod.Phys.,INTERNATIONAL JOURNAL OF MODERN PHYSICS A,8627,2013,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7477,1257213,PoS,NA,NA,2013,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7478,1262784,NA,NA,NA,2013,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7479,1263975,JCAP,NA,NA,2014,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7480,1265995,JCAP,NA,NA,2014,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7481,1269487,JCAP,NA,NA,2014,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7482,1287504,J.Phys.Conf.Ser.,Journal of Physics: Conference Series,11180,2014,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7483,1296684,NA,NA,NA,2014,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7484,1297463,Sci.Rep.,NA,NA,2014,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7485,1303205,Eur.Phys.J.,EUROPEAN PHYSICAL JOURNAL C,6020,2015,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7486,1310281,Phys.Rev.,PHYSICAL REVIEW D,14759,2014,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7487,1311223,Eur.Phys.J.,EUROPEAN PHYSICAL JOURNAL C,6020,2015,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7488,1311438,JCAP,NA,NA,2015,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7489,1315932,Mon.Not.Roy.Astron.Soc.,NA,NA,2015,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7490,1318613,Phys.Lett.,PHYSICS LETTERS B,14781,2015,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7491,1325549,Phys.Lett.,PHYSICS LETTERS B,14781,2016,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7492,1328527,Phys.Rev.,PHYSICAL REVIEW D,14759,2015,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7493,1328764,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2015,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7494,1329013,Phys.Dark Univ.,NA,NA,2015,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7495,1331191,NA,NA,NA,2014,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7496,1332024,NA,NA,NA,2013,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7497,1332039,NA,NA,NA,2014,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7498,1336283,Phys.Rev.,PHYSICAL REVIEW D,14759,2015,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7499,1351465,Phys.Rev.,PHYSICAL REVIEW D,14759,2015,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7500,1352113,Symmetry,NA,NA,2015,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7501,1352917,NA,NA,NA,2015,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7502,1356347,NA,NA,NA,2015,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7503,1357683,Phys.Procedia,NA,NA,2015,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7504,1358942,Phys.Rev.,PHYSICAL REVIEW D,14759,2015,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7505,1359025,Eur.Phys.J.Plus,NA,NA,2015,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7506,1359809,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2015,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7507,1361886,JCAP,NA,NA,2015,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7508,1364861,JCAP,NA,NA,2015,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7509,1381522,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2015,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7510,1383964,NA,NA,NA,2015,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7511,1385573,JCAP,NA,NA,2015,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7512,1392933,NA,NA,NA,2012,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7513,1394105,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2016,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7514,1404846,JCAP,NA,NA,2016,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7515,1407148,Phys.Rev.,PHYSICAL REVIEW D,14759,2016,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7516,1417140,NA,NA,NA,2016,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7517,1423429,NA,NA,NA,2012,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7518,1436367,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2016,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7519,1447020,NA,NA,NA,2014,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7520,1464785,JCAP,NA,NA,2016,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7521,1475390,NA,NA,NA,2016,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7522,1481348,Prog.Part.Nucl.Phys.,PROGRESS IN PARTICLE AND NUCLEAR PHYSICS,16011,2016,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7523,1489868,Chin.Phys.,NA,NA,2016,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7524,1500662,Phys.Rev.,PHYSICAL REVIEW D,14759,2017,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7525,1512748,JCAP,NA,NA,2017,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7526,1513299,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2017,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7527,1517567,NA,NA,NA,2016,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7528,1591195,NA,NA,NA,2012,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7529,1598977,NA,NA,NA,2012,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7530,1610814,Rept.Prog.Phys.,REPORTS ON PROGRESS IN PHYSICS,16516,2018,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7531,1623728,NA,NA,NA,2017,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7532,1645196,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2018,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7533,1678133,Eur.Phys.J.,EUROPEAN PHYSICAL JOURNAL C,6020,2018,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7534,1737672,NA,NA,NA,2019,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7535,1763589,NA,NA,NA,2014,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7536,1769653,Eur.Phys.J.,EUROPEAN PHYSICAL JOURNAL C,6020,2020,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7537,1777108,NA,NA,NA,2012,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7538,1781684,NA,NA,NA,2012,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7539,1782555,NA,NA,NA,2018,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7540,1800031,J.Phys.Conf.Ser.,Journal of Physics: Conference Series,11180,2020,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7541,1811261,NA,NA,NA,2013,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
