,ID,Title,Type,Venue Name,Venue ID,Venue ISBN,Venue Acronym,Venue Presented At,Venue Extra,Venue Map Name,Venue Map ID,Citations,Collaborations,Experiments,Classification,Year,Citations 2002,Citations 2003,Citations 2004,Citations 2005,Citations 2006,Citations 2007,Citations 2008,Citations 2009,Citations 2010,Citations 2011,Citations 2012,Citations 2013,Citations 2014,Citations 2015,Citations 2016,Citations 2017,Citations 2018,Citations 2019,Citations 2020
578,1412998,Evidence of optical anisotropy of the South Pole ice,hep;core;conferencepaper,NA,1410695,,,,,NA,NA,2,ICECUBE,ICECUBE,Instrumentation;Astrophysics,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
579,1412999,Detecting Tau Neutrinos in IceCube with Double Pulses,hep;core;conferencepaper,NA,1410695,,,,,NA,NA,,ICECUBE,ICECUBE,Astrophysics,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,1413005,IceVeto: An Extension of IceTop to Veto Horizontal Air Showers,hep;core;conferencepaper,NA,1410695,,,,,NA,NA,,ICECUBE,ICECUBE,Astrophysics,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,1413015,An improved data acquisition system for supernova detection with IceCube,hep;core;conferencepaper,NA,1410695,,,,,NA,NA,,ICECUBE,ICECUBE,Instrumentation;Astrophysics,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,1413016,Event reconstruction in IceCube based on direct event re-simulation,hep;core;conferencepaper,NA,1410695,,,,,NA,NA,,ICECUBE,ICECUBE,Astrophysics,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,1413019,Robust Statistics in IceCube Initial Muon Reconstruction,hep;core;conferencepaper,NA,1410695,,,,,NA,NA,,ICECUBE,ICECUBE,Astrophysics,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,1413020,Study of the sensitivity of IceCube/DeepCore to atmospheric neutrino oscillations,hep;core;conferencepaper,NA,1410695,,,,,NA,NA,,ICECUBE,ICECUBE,Astrophysics,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,1413075,Improved limits on dark matter annihilation in the Sun with the 79-string IceCube detector and implications for supersymmetry,published;hep;core;citeable;arxiv,JCAP,,,,,JCAP 04 (2016) 022,,,177,IceCube,ICECUBE,hep-ph;Phenomenology-HEP;astro-ph.CO;Astrophysics;hep-ex;Experiment-HEP,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,26,19,12
586,1413542,Probing dark matter self-interaction in the Sun with IceCube-PINGU,hep;core;conferencepaper;citeable,PoS,1413162,,,,,,,,,ICECUBE-PINGU,Astrophysics,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,1413595,IceCube results,hep;core;conferencepaper;citeable,PoS,1413161,,,,,,,,IceCube,ICECUBE,Astrophysics,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,1415023,Possible Interpretations of IceCube High-Energy Neutrino Events,hep;core;conferencepaper;citeable,Nucl.Part.Phys.Proc.,1416927,,,,,,,,,ICECUBE,Experiment-HEP,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,1416781,An All-Sky Search for Three Flavors of Neutrinos from Gamma-Ray Bursts with the IceCube Neutrino Observatory,published;hep;core;citeable;arxiv,Astrophys.J.,,,,,,ASTROPHYSICAL JOURNAL,2100,102,IceCube,ICECUBE,astro-ph.HE;Astrophysics,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,42,17,17,13
590,1416790,Primary spectrum and composition with IceCube/IceTop,hep;core;conferencepaper;citeable,Nucl.Part.Phys.Proc.,1496138,,,,,,,7,IceCube,ICECUBE,Astrophysics;astro-ph.HE,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0
591,1420088,Unfolding of the atmospheric neutrino flux spectrum with the new program TRUEE and IceCube,hep;thesis;core,NA,,,,,,NA,NA,,,ICECUBE,Astrophysics;Experiment-HEP;Astrophysics;Experiment-HEP,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,1420353,Cosmic ray physics with TeV muons in large volume detectors,hep;core;conferencepaper;citeable,J.Phys.Conf.Ser.,1498152,,,,,Journal of Physics: Conference Series,11180,,IceCube,ICECUBE,Astrophysics;Instrumentation,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,1421123,Search for extragalactic astrophysical counterparts of IceCube neutrino events,conferencepaper;hep;core;citeable;arxiv,PoS,1389798,,,,,,,3,,ICECUBE,astro-ph.HE;Astrophysics,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
594,1422032,High-energy Neutrino follow-up search of Gravitational Wave Event GW150914 with ANTARES and IceCube,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,143,ANTARES;IceCube;LIGO Scientific;Virgo,ANTARES;ICECUBE;LIGO;VIRGO,astro-ph.HE;Astrophysics,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,44,21,22,21
595,1423204,Neutrinos from heaven and hell in IceCube: Latest results on astrophysical neutrinos and neutrino oscillations,hep;core;conferencepaper,NA,1402672,,,,,NA,NA,,IceCube,ICECUBE,Astrophysics,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,1423207,WIMP annihilations in the sun: A search based on the first year of data from the completed IceCube neutrino telescope,hep;core;conferencepaper,NA,1402672,,,,,NA,NA,,IceCube,ICECUBE,Astrophysics,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,1423210,Interpretation of the high energy IceCube data,hep;core;conferencepaper,NA,1402672,,,,,NA,NA,,,ICECUBE,Experiment-HEP,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,1423429,Recent results from IceCube on neutrinos and cosmic rays,hep;core;conferencepaper,NA,1268713,,,,,NA,NA,,ICECUBE,ICECUBE,Astrophysics;Astrophysics,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,1425929,Anisotropy in Cosmic-ray Arrival Directions in the Southern Hemisphere Based on six Years of Data From the Icecube Detector,published;hep;core;citeable;arxiv,Astrophys.J.,,,,,,ASTROPHYSICAL JOURNAL,2100,71,IceCube,ICECUBE,astro-ph.HE;Astrophysics,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,12,28,9
600,1432026,Searches for Point-like Sources of Neutrinos with the 40-String IceCube Detector,hep;thesis;core,NA,,,,,,NA,NA,1,,ICECUBE,Astrophysics;Experiment-HEP,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,1447803,IceCube results from point-like source searches using 6 years of through-going muon data,hep;core;conferencepaper;citeable,EPJ Web Conf.,1447031,,,,,,,4,IceCube,ICECUBE,Astrophysics,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
602,1447804,Low-energy point source searches with IceCube,hep;core;conferencepaper;citeable,EPJ Web Conf.,1447031,,,,,,,,IceCube,ICECUBE,Astrophysics,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,1447805,First combined search for neutrino point-sources in the southern sky with the ANTARES and IceCube neutrino telescopes,hep;core;conferencepaper;citeable,EPJ Web Conf.,1447031,,,,,,,,ANTARES;IceCube,ANTARES;ICECUBE,Astrophysics,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,1447831,Measuring the optical properties of IceCube drill holes,hep;core;conferencepaper;citeable,EPJ Web Conf.,1447031,,,,,,,17,IceCube,ICECUBE,Instrumentation,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,9,1
605,1447837,Application of data mining techniques in atmospheric neutrino analyses with IceCube,hep;core;conferencepaper;citeable,EPJ Web Conf.,1447031,,,,,,,,IceCube,ICECUBE,Astrophysics,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,1447845,"Capabilities of IceCube's gamma-ray, optical and X-ray follow-up programs",hep;core;conferencepaper;citeable,EPJ Web Conf.,1447031,,,,,,,1,IceCube,ICECUBE,Astrophysics,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
607,1447849,"A discussion of IceCube neutrino events, circa 2015",hep;core;conferencepaper;citeable,EPJ Web Conf.,1447031,,,,,,,4,,ICECUBE,Astrophysics;Phenomenology-HEP,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
608,1447851,Results from IceCube,hep;core;conferencepaper;citeable,EPJ Web Conf.,1447031,,,,,,,,IceCube,ICECUBE,Astrophysics,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,1452449,Observation of Anisotropy in Cosmic-Ray Arrival Directions with the IceCube Observatory,hep;core;conferencepaper;citeable,JPS Conf.Proc.,1452286,,,,,,,,IceCube,ICECUBE,Astrophysics,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,1454162,Lowering IceCube's Energy Threshold for Point Source Searches in the Southern Sky,published;hep;core;citeable;arxiv,Astrophys.J.Lett.,,,,,,ASTROPHYSICAL JOURNAL LETTERS,2101,45,IceCube,ICECUBE,astro-ph.HE;Astrophysics,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,5,7,7
611,1455858,Analysis of the 4-year IceCube high-energy starting events,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,64,,ICECUBE,astro-ph.HE;Astrophysics;hep-ph;Phenomenology-HEP,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,13,15,6
612,1456121,Searches for Sterile Neutrinos with the IceCube Detector,published;hep;core;citeable;arxiv,Phys.Rev.Lett.,,,,,,PHYSICAL REVIEW LETTERS,14761,243,IceCube,ICECUBE,hep-ex;Experiment-HEP;astro-ph.HE;Astrophysics,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,72,48,51,43
613,1457520,A measurement of the diffuse astrophysical muon neutrino flux using multiple years of IceCube data,hep;core;conferencepaper;citeable,PoS,1389798,,,,,,,12,IceCube,ICECUBE,Astrophysics;Experiment-HEP,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,1,0,0
614,1466608,All-flavour Search for Neutrinos from Dark Matter Annihilations in the Milky Way with IceCube/DeepCore,published;hep;core;citeable;arxiv,Eur.Phys.J.,,,,,,EUROPEAN PHYSICAL JOURNAL C,6020,65,IceCube,ICECUBE,astro-ph.HE;Astrophysics;hep-ex;Experiment-HEP,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,25,11,10,6
615,1466753,On the Study of Solar Flares with Neutrino Observatories,conferencepaper;hep;core;citeable;arxiv,NA,1589812,,,,,NA,NA,3,IceCube,ICECUBE,astro-ph.HE;Astrophysics;astro-ph.SR,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
616,1468837,Measurement of the Muon Content of Air Showers with IceTop,hep;core;conferencepaper;citeable,J.Phys.Conf.Ser.,1468737,,,,,Journal of Physics: Conference Series,11180,11,IceCube,ICECUBE,Astrophysics,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,3,0
617,1468847,Cosmic ray spectrum and composition from three years of IceTop and IceCube,hep;core;conferencepaper;citeable,J.Phys.Conf.Ser.,1468737,,,,,Journal of Physics: Conference Series,11180,14,IceCube,ICECUBE,Astrophysics,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,1
618,1468857,Latest results on atmospheric neutrino oscillations from IceCube/DeepCore,hep;core;conferencepaper;citeable,J.Phys.Conf.Ser.,1468737,,,,,Journal of Physics: Conference Series,11180,1,IceCube,ICECUBE,Astrophysics,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
619,1468863,Non-standard neutrino interactions in IceCube,hep;core;conferencepaper;citeable,J.Phys.Conf.Ser.,1468737,,,,,Journal of Physics: Conference Series,11180,7,IceCube,ICECUBE,Experiment-HEP;Astrophysics,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2
620,1468875,Results and prospects of IceCube’s real time alert capabilities,hep;core;conferencepaper;citeable,J.Phys.Conf.Ser.,1468737,,,,,Journal of Physics: Conference Series,11180,8,IceCube,ICECUBE,Astrophysics,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2
621,1468885,Characterization of the Astrophysical Neutrino Flux at the IceCube Neutrino Observatory,hep;core;conferencepaper;citeable,J.Phys.Conf.Ser.,1468737,,,,,Journal of Physics: Conference Series,11180,1,IceCube,ICECUBE,Astrophysics,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
622,1468925,Extremely high energy neutrinos in six years of IceCube data,hep;core;conferencepaper;citeable,J.Phys.Conf.Ser.,1468737,,,,,Journal of Physics: Conference Series,11180,8,IceCube,ICECUBE,Astrophysics,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2
623,1469203,Early decay of Peccei–Quinn fermion and the IceCube neutrino events,published;hep;core;citeable;arxiv,Phys.Lett.,,,,,,PHYSICS LETTERS B,14781,5,,ICECUBE,hep-ph;Phenomenology-HEP;astro-ph.CO;Astrophysics;astro-ph.HE,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0
624,1469216,"A consistent model for leptogenesis, dark matter and the IceCube signal",published;hep;core;citeable;arxiv,JHEP,,,,,,JOURNAL OF HIGH ENERGY PHYSICS,10476,37,,ICECUBE,hep-ph;Phenomenology-HEP;astro-ph.HE;Astrophysics,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,11,4,5
625,1475004,PINGU: A Vision for Neutrino and Particle Physics at the South Pole,published;hep;core;citeable;arxiv,J.Phys.,,,,,"J. Phys. G44, 054006 (2017)",,,86,IceCube,ICECUBE-PINGU;ICECUBE,hep-ex;Experiment-HEP;hep-ph;Phenomenology-HEP;physics.ins-det;Instrumentation,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,27,11,17,20
626,1476992,Search for Sources of High-Energy Neutrons with four Years of Data from the IceTop Detector,published;hep;core;citeable;arxiv,Astrophys.J.,,,,,"ApJ, 830:129 (2016)",ASTROPHYSICAL JOURNAL,2100,2,IceCube,ICECUBE,astro-ph.HE;Astrophysics;hep-ex;Experiment-HEP,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
627,1477190,Constraints on Ultrahigh-Energy Cosmic-Ray Sources from a Search for Neutrinos above 10 PeV with IceCube,published;hep;core;citeable;arxiv,Phys.Rev.Lett.,,,,,,PHYSICAL REVIEW LETTERS,14761,166,IceCube,ICECUBE,astro-ph.HE;Astrophysics;astro-ph.CO,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,46,28,43,38
628,1478154,Observation and Characterization of a Cosmic Muon Neutrino Flux from the Northern Hemisphere using six years of IceCube data,published;hep;core;citeable;arxiv,Astrophys.J.,,,,,,ASTROPHYSICAL JOURNAL,2100,453,IceCube,ICECUBE,astro-ph.HE;Astrophysics,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,122,88,123,88
629,1478334,IceCube can constrain the intrinsic charm of the proton,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,"Phys. Rev. D 96, 123002 (2017)",PHYSICAL REVIEW D,14759,38,,ICECUBE,hep-ph;Phenomenology-HEP;astro-ph.HE;Astrophysics;hep-ex;Experiment-HEP;nucl-th;Theory-Nucl,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,8,10,5
630,1479978,Implications of a Electroweak Triplet Scalar Leptoquark on the Ultra-High Energy Neutrino Events at IceCube,published;hep;core;citeable;arxiv,JHEP,,,,,,JOURNAL OF HIGH ENERGY PHYSICS,10476,12,,ICECUBE,hep-ph;Phenomenology-HEP,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,1,1
631,1483341,Results of neutrino point source searches with 2008-2014 IceCube data above 10 TeV,hep;core;conferencepaper;citeable,PoS,1389798,,,,,,,17,IceCube,ICECUBE,Astrophysics,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,5,0,0,0
632,1483342,A search for neutrinos from Gamma Ray Bursts with the IceCube Neutrino Detector,hep;core;conferencepaper;citeable,PoS,1389798,,,,,,,1,IceCube,ICECUBE,Astrophysics,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
633,1483343,Evaluation of expected solar flare neutrino events in the IceCube observatory,hep;core;conferencepaper;citeable,PoS,1389798,,,,,,,1,,ICECUBE,Astrophysics,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
634,1483346,Search for Gravitino Dark Matter Decay with IceCube Data,hep;core;conferencepaper;citeable,PoS,1389798,,,,,,,,IceCube,ICECUBE,Astrophysics,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,1483347,Neutrino-triggered target-of-opportunity programs in IceCube,hep;core;conferencepaper;citeable,PoS,1389798,,,,,,,5,IceCube,ICECUBE,Astrophysics,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0
636,1483348,Low-energy (100 GeV - few TeV) neutrino point source searches in the Southern sky with IceCube,hep;core;conferencepaper;citeable,PoS,1389798,,,,,,,6,IceCube,ICECUBE,Astrophysics,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0
637,1483351,Medium-energy (few TeV - 100 TeV) neutrino point source searches in the Southern sky with IceCube,hep;core;conferencepaper;citeable,PoS,1389798,,,,,,,4,IceCube,ICECUBE,Astrophysics,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
638,1483357,New limit for mildly relativistic magnetic monopoles obtained with IceCube,hep;core;conferencepaper;citeable,PoS,1389798,,,,,,,2,IceCube,ICECUBE,Astrophysics,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
639,1483358,Atmospheric muon and electron neutrino energy spectra from IceCube,hep;core;conferencepaper;citeable,PoS,1389798,,,,,,,,,ICECUBE,Astrophysics,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,1483359,A search for extremely high energy neutrinos in 6 years (2008-2014) of IceCube data,hep;core;conferencepaper;citeable,PoS,1389798,,,,,,,10,IceCube,ICECUBE,Astrophysics,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,2,1
641,1483361,Combined Analysis of the High-Energy Cosmic Neutrino Flux at the IceCube Detector,hep;core;conferencepaper;citeable,PoS,1389798,,,,,,,14,IceCube,ICECUBE,Astrophysics,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,1,0,0
642,1483364,The Online Follow-Up Framework for Neutrino-Triggered Alerts from IceCube,hep;core;conferencepaper;citeable,PoS,1389798,,,,,,,2,IceCube,ICECUBE,Astrophysics,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
643,1483365,Fermi-LAT studies of IceCube's track-like HESE events.,hep;core;conferencepaper;citeable,PoS,1389798,,,,,,,1,,ICECUBE;FERMI-LAT,Astrophysics,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
644,1483367,A Search for Astrophysical Tau Neutrinos in Three Years of IceCube Data,hep;core;conferencepaper;citeable,PoS,1389798,,,,,,,5,IceCube,ICECUBE,Astrophysics,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0
645,1483372,First combined search for neutrino point-sources in the Southern Sky with the ANTARES and IceCube neutrino telescopes,hep;core;conferencepaper;citeable,PoS,1389798,,,,,,,3,ANTARES;IceCube,ANTARES;ICECUBE,Astrophysics,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
646,1483375,Search for sterile neutrinos with the IceCube Neutrino Observatory,hep;core;conferencepaper;citeable,PoS,1389798,,,,,,,1,IceCube,ICECUBE,Astrophysics,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
647,1483377,Observation of Astrophysical Neutrinos in Four Years of IceCube Data,hep;core;conferencepaper;citeable,PoS,1389798,,,,,,,91,ICECUBE,ICECUBE,Astrophysics,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,39,7,13,9
648,1483380,IceTop as Veto for IceCube,hep;core;conferencepaper;citeable,PoS,1389798,,,,,,,11,IceCube,ICECUBE,Astrophysics,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,0,1,0
649,1483383,Near Realtime Searches for Neutrinos from GRBs with IceCube,hep;core;conferencepaper;citeable,PoS,1389798,,,,,,,,IceCube,ICECUBE,Astrophysics,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,1483385,Search for neutrino emission from extended sources with the IceCube detector,hep;core;conferencepaper;citeable,PoS,1389798,,,,,,,,IceCube,ICECUBE,Astrophysics,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,1483389,Recent improvements in the detection of supernovae with the IceCube observatory,hep;core;conferencepaper;citeable,PoS,1389798,,,,,,,3,IceCube,ICECUBE,Astrophysics,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
652,1483391,Unfolding measurement of the Atmospheric Neutrino Spectrum using IceCube-79/86,hep;core;conferencepaper;citeable,PoS,1389798,,,,,,,3,IceCube,ICECUBE,Astrophysics,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
653,1483392,Improved methods for solar Dark Matter searches with the IceCube neutrino telescope,hep;core;conferencepaper;citeable,PoS,1389798,,,,,,,11,IceCube,ICECUBE,Astrophysics,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,1,0,0
654,1483398,Search for Neutrino Induced Double Tracks as an Exotic Physics Signature in IceCube,hep;core;conferencepaper;citeable,PoS,1389798,,,,,,,4,IceCube,ICECUBE,Astrophysics,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2
655,1483403,High energy astrophysical neutrino flux characteristics for neutrino-induced cascades using IC79 and IC86-string IceCube conf,hep;core;conferencepaper;citeable,PoS,1389798,,,,,,,16,IceCube,ICECUBE,Astrophysics,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6,1,0,3
656,1483404,Galactic contribution to the IceCube astrophysical neutrino signal,hep;core;conferencepaper;citeable,PoS,1389798,,,,,,,,,ICECUBE,Astrophysics,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,1483413,Detectability of GRB blast wave neutrinos in IceCube,hep;core;conferencepaper;citeable,PoS,1389798,,,,,,,,,ICECUBE,Astrophysics,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,1483473,A search for Dark Matter in the centre of the Earth with the IceCube neutrino detector,hep;core;conferencepaper;citeable,PoS,1389798,,,,,,,5,IceCube,ICECUBE,Astrophysics,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
659,1483475,Search for Dark Matter annihilations in the Sun using the completed IceCube neutrino telescope,hep;core;conferencepaper;citeable,PoS,1389798,,,,,,,11,IceCube,ICECUBE,Astrophysics,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,1,0,0
660,1483480,Searching for neutrinos from dark matter annihilations in (dwarf) galaxies and galaxy clusters with IceCube,hep;core;conferencepaper;citeable,PoS,1389798,,,,,,,3,IceCube,ICECUBE,Astrophysics,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
661,1483485,All-flavor searches for dark matter with the IceCube neutrino observatory,hep;core;conferencepaper;citeable,PoS,1389798,,,,,,,2,IceCube,ICECUBE,Astrophysics,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
662,1483572,Search for High Energy Neutron Point Sources in IceTop,hep;core;conferencepaper;citeable,PoS,1389798,,,,,,,2,IceCube,ICECUBE,Astrophysics,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
663,1483578,High $p_\mathrm{T}$ muons from cosmic ray air showers in IceCube,hep;core;conferencepaper;citeable,PoS,1389798,,,,,,,4,IceCube,ICECUBE,Astrophysics,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
664,1483587,Surface muons in IceTop,hep;conferencepaper;citeable,PoS,1389798,,,,,,,12,IceCube,ICECUBE,Astrophysics,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,2,1,0
665,1483592,Anisotropy in Cosmic Ray Arrival Directions Using IceCube and IceTop,hep;core;conferencepaper;citeable,PoS,1389798,,,,,,,4,IceCube,ICECUBE,Astrophysics,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
666,1483638,Latest Results on Cosmic Ray Spectrum and Composition from Three Years of IceTop and IceCube,hep;core;conferencepaper;citeable,PoS,1389798,,,,,,,21,IceCube,ICECUBE,Astrophysics,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,7,1,3,1
667,1483642,Studying Cosmic Ray Composition with IceTop using Muon and Electromagnetic Lateral Distributions,hep;core;conferencepaper;citeable,PoS,1389798,,,,,,,8,IceCube,ICECUBE,Astrophysics,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0
668,1483662,Cosmic Ray Physics with the IceCube Observatory,hep;core;conferencepaper;citeable,PoS,1389798,,,,,,,3,IceCube,ICECUBE,Astrophysics,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
669,1483809,An IceTop Module for the IceCube MasterClass,hep;core;conferencepaper;citeable,PoS,1389798,,,,,,,1,IceCube,ICECUBE,Astrophysics,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
670,1483852,A Function to Describe Attenuation of Cosmic Ray Air Shower Particles in Snow,hep;core;conferencepaper;citeable,PoS,1389798,,,,,,,6,IceCube,ICECUBE,Astrophysics,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,1
671,1484048,Search for a correlation between the UHECRs measured by the Pierre Auger Observatory and the Telescope Array and the neutrino candidate events from IceCube,hep;core;conferencepaper;citeable,PoS,1389798,,,,,,,5,IceCube;Pierre Auger;Telescope Array,ICECUBE;TELESCOPE-ARRAY,Astrophysics,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
672,1485317,First search for dark matter annihilations in the Earth with the IceCube Detector,published;hep;core;citeable;arxiv,Eur.Phys.J.,,,,,,EUROPEAN PHYSICAL JOURNAL C,6020,38,IceCube,ICECUBE,astro-ph.HE;Astrophysics,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,11,5
673,1485879,PINGU and the neutrino mass hierarchy: Statistical and systematical aspects,hep;core;conferencepaper;citeable,Nuovo Cim.,1485917,,,,,RIVISTA DEL NUOVO CIMENTO,17049,,,ICECUBE-PINGU,Experiment-HEP,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,1486370,Quantum-gravity-induced dual lensing and IceCube neutrinos,published;hep;core;citeable;arxiv,Int.J.Mod.Phys.,,,,,Int.J.Mod.Phys. D26 (2017) 1750076,INTERNATIONAL JOURNAL OF MODERN PHYSICS A,8627,9,,ICECUBE,gr-qc;Gravitation and Cosmology;astro-ph.HE;Astrophysics;Gravitation and Cosmology;Astrophysics,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,1,1
