,ID,Title,Type,Venue Name,Venue ID,Venue ISBN,Venue Acronym,Venue Presented At,Venue Extra,Venue Map Name,Venue Map ID,Citations,Collaborations,Experiments,Classification,Year,Citations 1991,Citations 1992,Citations 1993,Citations 1994,Citations 1995,Citations 1996,Citations 1997,Citations 1998,Citations 1999,Citations 2000,Citations 2001,Citations 2002,Citations 2003,Citations 2004,Citations 2005,Citations 2006,Citations 2007,Citations 2008,Citations 2009,Citations 2010,Citations 2011,Citations 2012,Citations 2013,Citations 2014,Citations 2015,Citations 2016,Citations 2017,Citations 2018,Citations 2019,Citations 2020
162,770982,Detector and data characterization at GEO 600,published;conferencepaper;citeable;hep,Class.Quant.Grav.,,,,,,CLASSICAL AND QUANTUM GRAVITY,3723,3,LIGO Scientific,LIGO,Instrumentation,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
163,770990,Preliminary results from the hierarchical glitch pipeline,published;conferencepaper;citeable;hep,Class.Quant.Grav.,,,,,,CLASSICAL AND QUANTUM GRAVITY,3723,5,LIGO Scientific,LIGO,Gravitation and Cosmology,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
164,774221,The search for gravitational waves,hep;core;conferencepaper;citeable,AIP Conf.Proc.,880527,,,,,AIP CONFERENCE PROCEEDINGS,907,1,LIGO Scientific,LIGO,Gravitation and Cosmology,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
165,774796,"Topics of LIGO physics: Template banks for the inspiral of precessing, compact binaries, and design of the signal-recycling cavity for advanced LIGO",hep;thesis;core,NA,,,,,,NA,NA,,,LIGO,Astrophysics,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,777923,Searching for stochastic gravitational-wave background with the co-located LIGO interferometers,hep;conferencepaper;citeable,J.Phys.Conf.Ser.,741191,,,,"J.Phys.Conf.Ser.122:012032,2008",Journal of Physics: Conference Series,11180,7,LIGO Scientific,LIGO,Gravitation and Cosmology;gr-qc,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,1,1,0,0,0,0,0
167,778744,GRB-triggered searches for gravitational waves in LIGO data,hep;core;conferencepaper;citeable,AIP Conf.Proc.,854308,,,,"AIP Conf.Proc.1000:284-288,2008",AIP CONFERENCE PROCEEDINGS,907,5,LIGO Scientific,LIGO,Gravitation and Cosmology;gr-qc;astro-ph,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
168,779949,Searching for gravitational waves from Cassiopeia A with LIGO,published;conferencepaper;hep;citeable;arxiv,Class.Quant.Grav.,791941,,,Presented at,,CLASSICAL AND QUANTUM GRAVITY,3723,60,LIGO Scientific,LIGO,Gravitation and Cosmology,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,6,2,3,6,7,5,7,5,6
169,780403,Astrophysically Triggered Searches for Gravitational Waves: Status and Prospects,published;conferencepaper;hep;core;review;citeable;arxiv,Class.Quant.Grav.,791941,,,,,CLASSICAL AND QUANTUM GRAVITY,3723,27,LIGO Scientific;VIRGO,LIGO;VIRGO,Gravitation and Cosmology,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,1,3,0,0,1,1,0,1,4,3
170,782078,"Search for gravitational waves associated with 39 gamma-ray bursts using data from the second, third, and fourth LIGO runs",published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,89,LIGO Scientific,LIGO,Astrophysics;Gravitation and Cosmology,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,13,4,7,8,9,4,0,5,3,2,0,1
171,782864,The LSC Glitch Group: Monitoring Noise Transients during the fifth LIGO Science Run,published;conferencepaper;hep;core;citeable;arxiv,Class.Quant.Grav.,,,,,,CLASSICAL AND QUANTUM GRAVITY,3723,68,,LIGO,Gravitation and Cosmology;Instrumentation,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,3,5,7,8,4,8,6,4,6,2
172,783188,The Einstein@Home search for periodic gravitational waves in LIGO S4 data,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,101,LIGO Scientific,LIGO,Gravitation and Cosmology,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,13,8,3,10,7,5,7,6,8,4,2
173,785895,Detection Confidence Tests for Burst and Inspiral Candidate Events,published;conferencepaper;hep;core;citeable,Class.Quant.Grav.,,,,,"Class.Quant.Grav.25:184006,2008",CLASSICAL AND QUANTUM GRAVITY,3723,11,LIGO Scientific,LIGO,Gravitation and Cosmology;gr-qc,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,1,0,0,0,0,1,0,0,0
174,786929,Searches for continuous gravitational waves with LIGO and GEO600,hep;core;conferencepaper;citeable,AIP Conf.Proc.,861479,,,,,AIP CONFERENCE PROCEEDINGS,907,,,LIGO,Astrophysics,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,787416,Beating the spin-down limit on gravitational wave emission from the Crab pulsar,published;hep;core;citeable;arxiv,Astrophys.J.,,,,,,ASTROPHYSICAL JOURNAL,2100,183,LIGO Scientific,LIGO,Astrophysics;Gravitation and Cosmology,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,17,22,22,16,14,11,14,8,13,8,6,4
176,788070,The Mock LISA Data Challenges: From Challenge 1B to Challenge 3,published;conferencepaper;hep;core;citeable;arxiv,Class.Quant.Grav.,,,,,,CLASSICAL AND QUANTUM GRAVITY,3723,57,,LIGO,Gravitation and Cosmology,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,6,3,4,2,7,0,2,3,0,1,5
177,791003,First joint search for gravitational-wave bursts in LIGO and GEO600 data,published;hep;core;citeable;arxiv,Class.Quant.Grav.,,,,,,CLASSICAL AND QUANTUM GRAVITY,3723,20,LIGO Scientific,LIGO,Gravitation and Cosmology;Instrumentation,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,3,1,1,0,0,0,0,0,0,0
178,791963,Status of the LIGO detectors,published;conferencepaper;hep;core;citeable,Class.Quant.Grav.,791941,,,,,CLASSICAL AND QUANTUM GRAVITY,3723,64,LIGO Scientific,LIGO,Instrumentation,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,10,6,6,4,3,2,0,0,0,2
179,791965,The status of GEO 600,published;conferencepaper;hep;core;citeable,Class.Quant.Grav.,791941,,,,,CLASSICAL AND QUANTUM GRAVITY,3723,142,LIGO Scientific,LIGO,Instrumentation,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,25,18,16,16,15,11,4,3,1,0,6
180,793156,Search for Gravitational Wave Bursts from Soft Gamma Repeaters,published;hep;core;citeable;arxiv,Phys.Rev.Lett.,,,,,,PHYSICAL REVIEW LETTERS,14761,80,LIGO Scientific,LIGO,Astrophysics,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,12,11,11,11,7,1,3,2,3,3,2,1
181,797275,Interferometric detectors of gravitational waves on Earth: The next generations,hep;core;conferencepaper;citeable,J.Phys.Conf.Ser.,,,,,,Journal of Physics: Conference Series,11180,1,LIGO Scientific;VIRGO,LIGO;VIRGO,Instrumentation,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
182,797282,Searching for gravitational waves with LIGO,hep;core;conferencepaper;citeable,J.Phys.Conf.Ser.,,,,,,Journal of Physics: Conference Series,11180,5,LIGO Scientific,LIGO,Gravitation and Cosmology;Instrumentation,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0
183,798243,All-sky LIGO Search for Periodic Gravitational Waves in the Early S5 Data,published;hep;core;citeable;arxiv,Phys.Rev.Lett.,,,,,,PHYSICAL REVIEW LETTERS,14761,99,LIGO Scientific,LIGO,Gravitation and Cosmology,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,9,5,5,8,5,13,5,7,3,1
184,800710,Recent results of a seismically isolated optical table prototype designed for advanced LIGO,hep;core;conferencepaper;citeable,J.Phys.Conf.Ser.,741191,,,,,Journal of Physics: Conference Series,11180,4,,LIGO,Instrumentation,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
185,800731,Comparison of band-limited RMS of error channel and calibrated strain in LIGO S5 data,hep;core;conferencepaper;citeable,J.Phys.Conf.Ser.,741191,,,,,Journal of Physics: Conference Series,11180,,LIGO Scientific,LIGO,Instrumentation,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,802151,Status of LIGO,hep;core;conferencepaper;citeable,J.Phys.Conf.Ser.,,,,,,Journal of Physics: Conference Series,11180,8,LIGO Scientific,LIGO,Instrumentation,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0
187,810224,Search for Gravitational Waves from Low Mass Binary Coalescences in the First Year of LIGO's S5 Data,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,151,LIGO Scientific,LIGO,Gravitation and Cosmology,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,24,24,14,12,11,15,10,8,3,2,2,2
188,812397,The Path to the enhanced and advanced LIGO gravitational-wave detectors,published;conferencepaper;hep;core;citeable,Class.Quant.Grav.,,,,,Class. Quantum Grav. 26 114013 (2009),CLASSICAL AND QUANTUM GRAVITY,3723,124,LIGO Scientific,LIGO,Gravitation and Cosmology;gr-qc,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,27,19,16,5,8,7,3,3,2,4,1
189,819089,First LIGO search for gravitational wave bursts from cosmic (super)strings,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,56,LIGO Scientific,LIGO,Astrophysics,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,7,6,6,5,1,2,0,1,3,6
190,819159,Search for High Frequency Gravitational Wave Bursts in the First Calendar Year of LIGO's Fifth Science Run,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,39,LIGO Scientific,LIGO,Gravitation and Cosmology,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,3,3,5,2,4,2,2,0,0,0
191,819239,Stacked Search for Gravitational Waves from the 2006 SGR 1900+14 Storm,published;hep;core;citeable;arxiv,Astrophys.J.,,,,,,ASTROPHYSICAL JOURNAL,2100,56,LIGO Scientific,LIGO,Astrophysics,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,11,8,8,3,3,1,2,0,2,0
192,819244,Search for gravitational-wave bursts in the first year of the fifth LIGO science run,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,110,LIGO Scientific,LIGO,Gravitation and Cosmology,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,18,11,9,8,6,4,9,8,3,3,1
193,819976,Search for gravitational wave ringdowns from perturbed black holes in LIGO S4 data,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,60,LIGO Scientific,LIGO,Gravitation and Cosmology,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,5,5,8,3,0,3,2,2,0
194,820010,Einstein and Home search for periodic gravitational waves in early S5 LIGO data,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,97,LIGO Scientific,LIGO,Gravitation and Cosmology,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,14,10,7,6,8,9,4,9,1,0
195,821263,Search for Gravitational Waves from Low Mass Compact Binary Coalescence in 186 Days of LIGO's fifth Science Run,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,126,LIGO Scientific,LIGO,Gravitation and Cosmology,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,21,19,5,12,13,7,6,5,0,0,2
196,831229,Observation of a kilogram-scale oscillator near its quantum ground state,published;core;citeable;hep,New J.Phys.,,,,,,NEW JOURNAL OF PHYSICS,13701,43,LIGO Scientific,LIGO,Astrophysics;General Physics,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,8,1,4,3,4,4,3,6
197,835588,An Upper Limit on the Stochastic Gravitational-Wave Background of Cosmological Origin,published;hep;core;citeable;arxiv,Nature,,,,,,NATURE,13439,322,LIGO Scientific;VIRGO,LIGO;VIRGO,Astrophysics,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,42,35,25,36,40,32,20,16,8,12,13
198,836938,LIGO-Virgo searches for gravitational waves from coalescing binaries: a status update,hep;core;conferencepaper;citeable,J.Phys.Conf.Ser.,,,,,"J.Phys.Conf.Ser.228:012002,2010",Journal of Physics: Conference Series,11180,15,LIGO Scientific;VIRGO,LIGO;VIRGO,Gravitation and Cosmology;gr-qc,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,1,1,0,0,1,0,0
199,839288,A powerful veto for gravitational wave searches using data from Virgo's first scientific run,published;conferencepaper;hep;core;citeable,Class.Quant.Grav.,,,,,,CLASSICAL AND QUANTUM GRAVITY,3723,11,LIGO Scientific;VIRGO,LIGO;VIRGO,Astrophysics,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,2,1,2,0,0,0
200,839289,Data quality and vetoes for the gravitational-wave burst and inspiral analyses in Virgo's first science run,published;conferencepaper;hep;core;citeable,Class.Quant.Grav.,,,,,,CLASSICAL AND QUANTUM GRAVITY,3723,14,LIGO Scientific;VIRGO,LIGO;VIRGO,Astrophysics,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,2,0,0,0,0,2,0,0,1
201,841645,Search for gravitational-wave inspiral signals associated with short Gamma-Ray Bursts during LIGO's fifth and Virgo's first science run,published;hep;core;citeable;arxiv,Astrophys.J.,,,,,,ASTROPHYSICAL JOURNAL,2100,117,LIGO Scientific;VIRGO,LIGO;VIRGO,Astrophysics,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,21,13,21,8,5,4,4,3,1,1
202,841774,The Effect of the Tides on the LIGO Interferometers,conferencepaper;hep;core;citeable;arxiv,NA,1197687,,,To appear in the proceedings of,,NA,NA,6,LIGO Scientific,LIGO,Gravitation and Cosmology,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,1,0
203,843145,Hierarchical Hough all-sky search for periodic gravitational waves in LIGO S5 data,hep;core;conferencepaper;citeable,J.Phys.Conf.Ser.,,,,,"J.Phys.Conf.Ser.228:012004,2010",Journal of Physics: Conference Series,11180,2,LIGO Scientific;VIRGO,LIGO;VIRGO,Gravitation and Cosmology;gr-qc,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
204,845185,All-sky search for gravitational-wave bursts in the first joint LIGO-GEO-Virgo run,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,134,LIGO Scientific;VIRGO,LIGO;VIRGO,Gravitation and Cosmology,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,21,15,16,6,10,7,5,6,6
205,848543,The present gravitational wave detection effort,hep;core;conferencepaper;citeable,J.Phys.Conf.Ser.,,,,,,Journal of Physics: Conference Series,11180,,LIGO Scientific;VIRGO,LIGO;VIRGO,Astrophysics;Instrumentation,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,848783,Sensitivity to Gravitational Waves from Compact Binary Coalescences Achieved during LIGO's Fifth and Virgo's First Science Run,hep;core;citeable;arxiv,NA,,,,,,NA,NA,36,LIGO Scientific;VIRGO,LIGO;VIRGO,Gravitation and Cosmology,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,3,6,6,1,2,2,1,0,3
207,848784,Predictions for the Rates of Compact Binary Coalescences Observable by Ground-based Gravitational-wave Detectors,published;hep;core;citeable;arxiv,Class.Quant.Grav.,,,,,,CLASSICAL AND QUANTUM GRAVITY,3723,998,LIGO Scientific;VIRGO,LIGO;VIRGO,Astrophysics;Gravitation and Cosmology,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,33,61,65,113,121,133,134,102,89,46,53
208,850764,The upgrade of GEO 600,hep;core;conferencepaper;citeable,NA,1197687,,,,,NA,NA,3,LIGO Scientific,LIGO,Gravitation and Cosmology;gr-qc,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
209,854319,Alignment sensing and control in advanced LIGO,published;core;citeable;hep,Class.Quant.Grav.,,,,,,CLASSICAL AND QUANTUM GRAVITY,3723,28,,LIGO,Instrumentation,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,3,2,2,5,9
210,854857,The Advanced LIGO timing system,hep;core;conferencepaper;citeable,Class.Quant.Grav.,,,,,,CLASSICAL AND QUANTUM GRAVITY,3723,9,,LIGO,Gravitation and Cosmology;Instrumentation,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,3,1
211,854864,Advanced LIGO: The next generation of gravitational wave detectors,published;conferencepaper;hep;core;citeable,Class.Quant.Grav.,,,,,,CLASSICAL AND QUANTUM GRAVITY,3723,948,LIGO Scientific,LIGO,Gravitation and Cosmology;Instrumentation,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,50,75,113,164,150,85,63,63,57,71
212,854867,The GEO 600 status,hep;core;conferencepaper;citeable,Class.Quant.Grav.,,,,,,CLASSICAL AND QUANTUM GRAVITY,3723,199,LIGO Scientific,LIGO,Gravitation and Cosmology;Instrumentation,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,21,22,28,31,25,18,10,13,9,9
213,856144,Search for Gravitational Waves from Compact Binary Coalescence in LIGO and Virgo Data from S5 and VSR1,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,142,LIGO Scientific;VIRGO,LIGO;VIRGO,Gravitation and Cosmology,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,25,20,20,13,14,11,7,5,1,3
214,858110,First search for gravitational waves from the youngest known neutron star,published;hep;core;citeable;arxiv,Astrophys.J.,,,,,,ASTROPHYSICAL JOURNAL,2100,118,LIGO Scientific,LIGO,Astrophysics;Gravitation and Cosmology,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,15,11,9,14,13,8,9,8,4
215,858565,Searches for inspiral gravitational waves associated with short gamma-ray bursts in LIGO's fifth and Virgo's first science run,conferencepaper;hep;core;citeable;arxiv,NA,878010,,,To appear in the proceedings of,,NA,NA,4,LIGO Scientific;VIRGO,LIGO;VIRGO,Astrophysics;Gravitation and Cosmology,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
216,858782,Gravitational-wave data analysis overview of compact binary searches using waveforms inspired by numerical relativity,published;conferencepaper;hep;core;citeable,Class.Quant.Grav.,,,,,,CLASSICAL AND QUANTUM GRAVITY,3723,2,LIGO Scientific;Virgo,LIGO;VIRGO,Gravitation and Cosmology,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
217,858799,Searches for inspiral gravitational waves associated with short gamma-ray bursts in LIGO's fifth and Virgo's first science run,conferencepaper;hep;core;citeable;arxiv,NA,1197687,,,Talk given at,,NA,NA,1,LIGO Scientific;VIRGO,LIGO;VIRGO,Astrophysics;Gravitation and Cosmology,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
218,862205,Calibration of the LIGO Gravitational Wave Detectors in the Fifth Science Run,published;hep;core;citeable;arxiv,Nucl.Instrum.Meth.,,,,,,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,127,LIGO Scientific,LIGO,Gravitation and Cosmology;Instrumentation,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,12,15,13,12,18,7,4,9,3
219,867922,Using a cleaning technique for the search of continuous gravitational waves in LIGO data,hep;core;conferencepaper;citeable,J.Phys.Conf.Ser.,,,,,,Journal of Physics: Conference Series,11180,5,,LIGO,Astrophysics,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1
220,874871,Used percentage veto for LIGO and virgo binary inspiral searches,hep;core;conferencepaper;citeable,J.Phys.Conf.Ser.,,,,,,Journal of Physics: Conference Series,11180,42,LIGO Scientific;Virgo,LIGO;VIRGO,Astrophysics;Instrumentation,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,5,2,6,4,1,2,10
221,874874,Joint searches for gravitational waves and high-energy neutrinos,hep;core;conferencepaper;citeable,J.Phys.Conf.Ser.,,,,,,Journal of Physics: Conference Series,11180,7,LIGO Scientific;Virgo,LIGO;VIRGO,Astrophysics;Gravitation and Cosmology,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0
222,874875,Open questions in astrophysically triggered gravitational wave searches,hep;core;conferencepaper;citeable,J.Phys.Conf.Ser.,,,,,,Journal of Physics: Conference Series,11180,6,LIGO Scientific;Virgo,LIGO;VIRGO,Astrophysics;Gravitation and Cosmology,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0
223,874883,Very low latency search pipeline for low mass compact binary coalescences in the LIGO S6 and Virgo VSR2 data,hep;core;conferencepaper;citeable,Class.Quant.Grav.,878010,,,,,CLASSICAL AND QUANTUM GRAVITY,3723,24,LIGO Scientific;VIRGO,LIGO;VIRGO,Astrophysics,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,0,0,3,2,2,2,1,1
224,874884,Data quality in gravitational wave bursts and inspiral searches in the second Virgo Science Run,hep;core;conferencepaper;citeable,Class.Quant.Grav.,,,,,,CLASSICAL AND QUANTUM GRAVITY,3723,14,LIGO Scientific;Virgo,LIGO;VIRGO,Astrophysics,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,2,0,1,0,1,0,0,2
225,874886,LIGO S6 detector characterization studies,published;conferencepaper;hep;core;citeable,Class.Quant.Grav.,,,,,,CLASSICAL AND QUANTUM GRAVITY,3723,64,LIGO Scientific;Virgo,LIGO;VIRGO,Instrumentation,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,3,7,9,8,9,8,4,3,2
226,875713,Gravitational-wave detector-derived error signals for the LIGO thermal compensation system,published;core;citeable;hep,Class.Quant.Grav.,,,,,,CLASSICAL AND QUANTUM GRAVITY,3723,2,,LIGO,Instrumentation,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
227,875774,A search for gravitational waves associated with the August 2006 timing glitch of the Vela pulsar,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,54,LIGO Scientific,LIGO,Astrophysics;Gravitation and Cosmology,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,7,3,10,6,2,3,2,4
228,878160,Search for Gravitational Wave Bursts from Six Magnetars,published;hep;core;citeable;arxiv,Astrophys.J.,,,,,,ASTROPHYSICAL JOURNAL,2100,81,LIGO Scientific;Virgo,LIGO;VIRGO,Astrophysics;Gravitation and Cosmology,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17,13,8,7,6,3,6,3,2
229,881384,Noise line identification in LIGO S6 and Virgo VSR2,conferencepaper;hep;core;citeable;arxiv,J.Phys.Conf.Ser.,,,,,,Journal of Physics: Conference Series,11180,14,LIGO Scientific;Virgo,LIGO;VIRGO,Instrumentation,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,2,1,3,2,0
230,890114,"Search for gravitational waves from binary black hole inspiral, merger and ringdown",published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,124,LIGO Scientific;VIRGO,LIGO;VIRGO,Gravitation and Cosmology,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,12,21,18,17,7,5,4,4,5
231,892402,The Advanced LIGO Gravitational Wave Detector,conferencepaper;hep;core;citeable;arxiv,NA,,,,,,NA,NA,31,LIGO Scientific,LIGO,Gravitation and Cosmology,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,1,7,3,1,0,0,1
232,896134,Beating the spin-down limit on gravitational wave emission from the Vela pulsar,published;hep;core;citeable;arxiv,Astrophys.J.,,,,,,ASTROPHYSICAL JOURNAL,2100,104,LIGO Scientific;VIRGO,LIGO;VIRGO,Astrophysics;Gravitation and Cosmology,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,17,13,14,7,8,5,6,6
233,901541,Gravitational wave detectors: First astrophysical results and path to next generation,hep;core;conferencepaper;citeable,PoS,,,,,,,,,,LIGO;VIRGO,Astrophysics;Experiment-HEP;Instrumentation,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,901990,Multimessenger Astronomy,hep;core;conferencepaper;citeable,NA,1268858,,,,,NA,NA,10,LIGO Scientific;VIRGO,LIGO;VIRGO,Astrophysics;Gravitation and Cosmology;gr-qc;astro-ph.HE;astro-ph.IM,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,1,1,1,0,0
235,918133,Transient multimessenger astronomy with gravitational waves,hep;core;conferencepaper;citeable,Class.Quant.Grav.,,,,,,CLASSICAL AND QUANTUM GRAVITY,3723,11,LIGO Scientific;VIRGO,LIGO;VIRGO,Gravitation and Cosmology,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,3,0
